date,compound,score_100,z_expanding,z_full,band
2020-01-02,0.0,50.0,,-2.142681975367361,n/a
2020-01-03,0.07905903118249273,53.95295155912464,,-0.3530669402348105,n/a
2020-01-06,-0.01942928292137969,49.02853585393102,,-2.5824917772062297,n/a
2020-01-07,0.052429517885436996,52.62147589427185,,-0.9558643267176653,n/a
2020-01-08,0.11787967436974792,55.89398371848739,,0.5256942295176988,n/a
2020-01-09,0.07178612914862915,53.58930645743146,,-0.5176995525268095,n/a
2020-01-10,0.10661904960317459,55.330952480158736,,0.2707937698759954,n/a
2020-01-13,0.0391711507936508,51.95855753968254,,-1.255986561127511,n/a
2020-01-14,0.11450761748120301,55.72538087406015,,0.4493628652598677,n/a
2020-01-15,0.0811352380952381,54.056761904761906,,-0.3060690065197072,n/a
2020-01-16,0.10805879450879449,55.40293972543972,,0.3033844693990518,n/a
2020-01-17,0.18323611804111803,59.161805902055896,,2.0051314612628093,n/a
2020-01-21,0.22147746295015525,61.07387314750776,,2.8707793801568346,n/a
2020-01-22,0.1369038565816899,56.84519282908449,,0.956333993354469,n/a
2020-01-23,0.1328862533068783,56.64431266534391,,0.8653897568990048,n/a
2020-01-24,0.11708035886818496,55.854017943409254,,0.5076005719302533,n/a
2020-01-27,0.143537232962286,57.1768616481143,,1.1064900214116005,n/a
2020-01-28,0.05317267676767677,52.65863383838384,,-0.9390418550878443,n/a
2020-01-29,0.09140833638583638,54.57041681929182,,-0.07352263094104375,n/a
2020-01-30,0.12715720833333335,56.357860416666675,,0.7357045726986119,n/a
2020-01-31,0.048816483953546444,52.44082419767733,,-1.0376505534174318,n/a
2020-02-03,0.0660796200682786,53.303981003413924,,-0.6468746043275665,n/a
2020-02-04,0.12432477852025087,56.216238926012544,,0.6715884444886719,n/a
2020-02-05,0.1632006568116227,58.16003284058113,,1.5515999403749068,n/a
2020-02-06,0.11847067969067969,55.92353398453398,,0.539072486149019,n/a
2020-02-07,0.14984001366358513,57.492000683179256,,1.2491625401293114,n/a
2020-02-10,0.13307040915915916,56.65352045795796,,0.8695583898447962,n/a
2020-02-11,0.1331775581395349,56.65887790697675,,0.871983861336307,n/a
2020-02-12,0.10101333336438786,55.05066666821939,,0.14390030921035019,n/a
2020-02-13,0.15747395347027698,57.873697673513846,,1.4219677623918607,n/a
2020-02-14,0.10182070198740654,55.09103509937032,,0.16217626080041148,n/a
2020-02-18,0.1943683587619878,59.718417938099385,,2.257125763125632,n/a
2020-02-19,0.09984999631704532,54.99249981585227,,0.11756649965423473,n/a
2020-02-20,0.1604812822871573,58.02406411435786,,1.4900429814500504,n/a
2020-02-21,0.1275886870038793,56.37943435019397,,0.7454717138411011,n/a
2020-02-24,0.09253410813492065,54.626705406746034,,-0.04803916601420865,n/a
2020-02-25,0.02304524915824916,51.15226245791246,,-1.621019569882291,n/a
2020-02-26,0.03386637660788824,51.69331883039441,,-1.3760677649928823,n/a
2020-02-27,0.07999913648792849,53.99995682439642,,-0.3317863026649951,n/a
2020-02-28,0.02540304796411318,51.27015239820566,,-1.5676473981053327,n/a
2020-03-02,-0.06538611941675894,46.73069402916205,,-3.622790960349671,n/a
2020-03-03,0.09357206878191254,54.67860343909563,,-0.024543431852669,n/a
2020-03-04,0.04645265269960392,52.322632634980195,,-1.0911592783448485,n/a
2020-03-05,0.19763568181818184,59.88178409090909,,2.3310863262459036,n/a
2020-03-06,0.05366279158825671,52.68313957941284,,-0.9279474002389548,n/a
2020-03-09,-0.024304731979731976,48.7847634010134,,-2.692854588479616,n/a
2020-03-10,-0.021605755012531327,48.91971224937343,,-2.6317593576409113,n/a
2020-03-11,0.14122122611351126,57.061061305675565,,1.0540638707739882,n/a
2020-03-12,0.0656410303932179,53.2820515196609,,-0.6568027132988291,n/a
2020-03-13,-0.08671148420293157,45.664425789853425,,-4.105521306019172,n/a
2020-03-16,0.08848108759764067,54.42405437988204,,-0.13978512321515382,n/a
2020-03-17,-0.036846636273935716,48.15766818630321,,-2.97675865558474,n/a
2020-03-18,0.10872965325018895,55.43648266250945,,0.3185703232109763,n/a
2020-03-19,0.013534565295815296,50.67672826479076,,-1.8363075968164402,n/a
2020-03-20,0.053354002192982454,52.66770010964912,,-0.9349372929331488,n/a
2020-03-23,0.06421773337079587,53.21088666853979,,-0.689021091296737,n/a
2020-03-24,0.05410260655593884,52.705130327796944,,-0.9179915550044823,n/a
2020-03-25,0.23790326222388722,61.895163111194364,,3.24260100388108,n/a
2020-03-26,0.17461360336817652,58.730680168408824,,1.8099484231134104,n/a
2020-03-27,0.12845987891335717,56.422993945667855,,0.7651923974412875,n/a
2020-03-30,0.10326709444401753,55.16335472220087,,0.19491743721425164,n/a
2020-03-31,0.11094771846282375,55.54738592314119,,0.3687794238546847,n/a
2020-04-01,0.11565360741971208,55.7826803709856,,0.47530399802346485,n/a
2020-04-02,-0.043535458152958145,47.82322709235209,,-3.1281697723538113,n/a
2020-04-03,0.055300204953776376,52.765010247688814,,-0.8908821904351999,n/a
2020-04-06,0.05149356398809524,52.57467819940476,,-0.977050991186239,n/a
2020-04-07,0.17756803825122403,58.878401912561195,,1.8768263117991064,n/a
2020-04-08,0.17755660836874793,58.87783041843739,,1.8765675799474375,n/a
2020-04-09,0.17917915419591549,58.958957709795776,,1.9132962416077124,n/a
2020-04-13,0.18293999662276259,59.146999831138125,,1.9984283264711575,n/a
2020-04-14,-0.0031119789510006914,49.84440105244997,,-2.2131261009331205,n/a
2020-04-15,0.2274313884218762,61.37156942109381,,3.0055550583162964,n/a
2020-04-16,-0.03534182475857475,48.23290876207126,,-2.9426950796383786,n/a
2020-04-17,0.1715023870195461,58.5751193509773,,1.739521560150635,n/a
2020-04-20,0.17099173533277742,58.549586766638875,,1.7279622237574617,n/a
2020-04-21,0.06907792363580996,53.4538961817905,,-0.579003684786952,n/a
2020-04-22,-0.04516725800268353,47.74163709986583,,-3.1651079121427306,n/a
2020-04-23,0.16569966602841604,58.2849833014208,,1.6081686131807362,n/a
2020-04-24,0.1396621758344313,56.98310879172157,,1.01877252229378,n/a
2020-04-27,0.06625066011313165,53.31253300565658,,-0.6430028665728696,n/a
2020-04-28,0.13886384762346496,56.94319238117325,,1.0007012134509214,n/a
2020-04-29,0.13380964664802383,56.690482332401196,,0.8862920950878082,n/a
2020-04-30,0.17446305360507947,58.723152680253975,,1.806540512397276,n/a
2020-05-01,0.09903325417785525,54.951662708892755,,0.09907836502547455,n/a
2020-05-04,0.044136766820090045,52.2068383410045,,-1.1435826906690192,n/a
2020-05-05,0.13670156010447623,56.835078005223814,,0.9517547212363986,n/a
2020-05-06,0.14516731956838183,57.25836597841909,,1.143389379463479,n/a
2020-05-07,0.09733348506069094,54.86667425303454,,0.06060164297572508,n/a
2020-05-08,0.19475737708091367,59.737868854045686,,2.265931753055928,n/a
2020-05-11,0.20325904150388913,60.162952075194454,,2.458379171743464,n/a
2020-05-12,0.11655543177287019,55.82777158864351,,0.4957180911045577,n/a
2020-05-13,0.0537282602681871,52.68641301340935,,-0.9264654223778427,n/a
2020-05-14,0.05902409543739087,52.95120477186954,,-0.8065865660266452,n/a
2020-05-15,0.12388954323062559,56.194477161531275,,0.6617362668628685,n/a
2020-05-18,0.11607263344598871,55.80363167229944,,0.4847892556280728,n/a
2020-05-19,0.1054920907836125,55.27460453918063,,0.2452834338992216,n/a
2020-05-20,0.1837160878704629,59.18580439352314,,2.0159962696238294,n/a
2020-05-21,0.15304443484012567,57.65222174200628,,1.3216992286095517,n/a
2020-05-22,0.10735510101010103,55.36775505050505,,0.2874553535655962,n/a
2020-05-26,0.08135106837606837,54.06755341880341,,-0.3011833772647911,n/a
2020-05-27,0.15810315746753245,57.90515787337662,,1.4362107010771934,n/a
2020-05-28,0.16403950251645374,58.20197512582269,,1.570588421046483,n/a
2020-05-29,0.08643310681216931,54.321655340608466,,-0.18614411788689533,n/a
2020-06-01,0.0722961617063492,53.614808085317456,,-0.5061542310113502,n/a
2020-06-02,0.1244783809101879,56.2239190455094,,0.67506545580986,n/a
2020-06-03,0.13261521352985642,56.63076067649282,,0.8592543811826293,n/a
2020-06-04,0.16049489745957138,58.02474487297857,,1.4903511804868201,n/a
2020-06-05,0.1341616609977324,56.70808304988662,,0.8942604468801096,n/a
2020-06-08,0.0869320969616803,54.34660484808401,,-0.1748487571850104,n/a
2020-06-09,0.19371707651481646,59.68585382574082,,2.2423830514553837,n/a
2020-06-10,0.1472411925805676,57.36205962902838,,1.1903344819780304,n/a
2020-06-11,0.09057080532212886,54.52854026610644,,-0.09248135281738355,n/a
2020-06-12,0.054756946814150775,52.737847340707546,,-0.9031796208500437,n/a
2020-06-15,0.030693968253968265,51.53469841269841,,-1.447879797126822,n/a
2020-06-16,0.036203836634745724,51.810191831737285,,-1.323155990771548,n/a
2020-06-17,0.07634159313725492,53.817079656862745,,-0.41458006416335097,n/a
2020-06-18,0.0744612380952381,53.723061904761906,,-0.4571446087099799,n/a
