date,fund,ticker,weight
2023-12-01,Equity Risk Parity,ABBV,0.038949
2023-12-01,Equity Risk Parity,ABT,0.025017
2023-12-01,Equity Risk Parity,ADBE,0.014335
2023-12-01,Equity Risk Parity,AEP,0.020912
2023-12-01,Equity Risk Parity,AMD,0.014422
2023-12-01,Equity Risk Parity,AMGN,0.027131
2023-12-01,Equity Risk Parity,AMT,0.015752
2023-12-01,Equity Risk Parity,BA,0.01572
2023-12-01,Equity Risk Parity,CAT,0.015687
2023-12-01,Equity Risk Parity,CCI,0.015268
2023-12-01,Equity Risk Parity,CMCSA,0.018547
2023-12-01,Equity Risk Parity,COP,0.016988
2023-12-01,Equity Risk Parity,CVX,0.020617
2023-12-01,Equity Risk Parity,D,0.019493
2023-12-01,Equity Risk Parity,DD,0.016318
2023-12-01,Equity Risk Parity,DIS,0.015952
2023-12-01,Equity Risk Parity,DOW,0.016782
2023-12-01,Equity Risk Parity,DUK,0.024685
2023-12-01,Equity Risk Parity,EA,0.023701
2023-12-01,Equity Risk Parity,GE,0.019385
2023-12-01,Equity Risk Parity,GILD,0.025933
2023-12-01,Equity Risk Parity,GS,0.016489
2023-12-01,Equity Risk Parity,INTC,0.014702
2023-12-01,Equity Risk Parity,KO,0.034437
2023-12-01,Equity Risk Parity,MMM,0.014605
2023-12-01,Equity Risk Parity,MRK,0.041567
2023-12-01,Equity Risk Parity,MS,0.015179
2023-12-01,Equity Risk Parity,NEE,0.017969
2023-12-01,Equity Risk Parity,NEM,0.020323
2023-12-01,Equity Risk Parity,NKE,0.015246
2023-12-01,Equity Risk Parity,NUE,0.013067
2023-12-01,Equity Risk Parity,NVDA,0.014
2023-12-01,Equity Risk Parity,O,0.0222
2023-12-01,Equity Risk Parity,OXY,0.018124
2023-12-01,Equity Risk Parity,PLD,0.013535
2023-12-01,Equity Risk Parity,PSA,0.019443
2023-12-01,Equity Risk Parity,QCOM,0.012822
2023-12-01,Equity Risk Parity,SBUX,0.017636
2023-12-01,Equity Risk Parity,SHW,0.016623
2023-12-01,Equity Risk Parity,SLB,0.015609
2023-12-01,Equity Risk Parity,SO,0.023323
2023-12-01,Equity Risk Parity,T,0.024772
2023-12-01,Equity Risk Parity,TMUS,0.034551
2023-12-01,Equity Risk Parity,TTWO,0.017454
2023-12-01,Equity Risk Parity,UPS,0.016453
2023-12-01,Equity Risk Parity,USB,0.010282
2023-12-01,Equity Risk Parity,V,0.023944
2023-12-01,Equity Risk Parity,WFC,0.015806
2023-12-01,Equity Risk Parity,WMT,0.038125
2023-12-01,Equity Risk Parity,XOM,0.020119
2021-01-04,Equity Hierarchical Risk Parity,ABBV,0.030312
2021-01-04,Equity Hierarchical Risk Parity,ABT,0.036019
2021-01-04,Equity Hierarchical Risk Parity,ADBE,0.013014
2021-01-04,Equity Hierarchical Risk Parity,AEP,0.018941
2021-01-04,Equity Hierarchical Risk Parity,AMD,0.014368
2021-01-04,Equity Hierarchical Risk Parity,AMGN,0.031292
2021-01-04,Equity Hierarchical Risk Parity,AMT,0.012318
2021-01-04,Equity Hierarchical Risk Parity,BA,0.006019
2021-01-04,Equity Hierarchical Risk Parity,CAT,0.013619
2021-01-04,Equity Hierarchical Risk Parity,CCI,0.013006
2021-01-04,Equity Hierarchical Risk Parity,CMCSA,0.021908
2021-01-04,Equity Hierarchical Risk Parity,COP,0.00459
2021-01-04,Equity Hierarchical Risk Parity,CVX,0.012094
2021-01-04,Equity Hierarchical Risk Parity,D,0.011773
2021-01-04,Equity Hierarchical Risk Parity,DD,0.020152
2021-01-04,Equity Hierarchical Risk Parity,DIS,0.018389
2021-01-04,Equity Hierarchical Risk Parity,DOW,0.00715
2021-01-04,Equity Hierarchical Risk Parity,DUK,0.013876
2021-01-04,Equity Hierarchical Risk Parity,EA,0.045626
2021-01-04,Equity Hierarchical Risk Parity,GE,0.009284
2021-01-04,Equity Hierarchical Risk Parity,GILD,0.041596
2021-01-04,Equity Hierarchical Risk Parity,GS,0.015157
2021-01-04,Equity Hierarchical Risk Parity,INTC,0.011057
2021-01-04,Equity Hierarchical Risk Parity,KO,0.039985
2021-01-04,Equity Hierarchical Risk Parity,MMM,0.021979
2021-01-04,Equity Hierarchical Risk Parity,MRK,0.036364
2021-01-04,Equity Hierarchical Risk Parity,MS,0.006824
2021-01-04,Equity Hierarchical Risk Parity,NEE,0.025524
2021-01-04,Equity Hierarchical Risk Parity,NEM,0.03926
2021-01-04,Equity Hierarchical Risk Parity,NKE,0.021292
2021-01-04,Equity Hierarchical Risk Parity,NUE,0.013001
2021-01-04,Equity Hierarchical Risk Parity,NVDA,0.008941
2021-01-04,Equity Hierarchical Risk Parity,O,0.018414
2021-01-04,Equity Hierarchical Risk Parity,OXY,0.002977
2021-01-04,Equity Hierarchical Risk Parity,PLD,0.012107
2021-01-04,Equity Hierarchical Risk Parity,PSA,0.033157
2021-01-04,Equity Hierarchical Risk Parity,QCOM,0.011321
2021-01-04,Equity Hierarchical Risk Parity,SBUX,0.025183
2021-01-04,Equity Hierarchical Risk Parity,SHW,0.034264
2021-01-04,Equity Hierarchical Risk Parity,SLB,0.004023
2021-01-04,Equity Hierarchical Risk Parity,SO,0.012184
2021-01-04,Equity Hierarchical Risk Parity,T,0.022087
2021-01-04,Equity Hierarchical Risk Parity,TMUS,0.031482
2021-01-04,Equity Hierarchical Risk Parity,TTWO,0.024646
2021-01-04,Equity Hierarchical Risk Parity,UPS,0.025455
2021-01-04,Equity Hierarchical Risk Parity,USB,0.006581
2021-01-04,Equity Hierarchical Risk Parity,V,0.016834
2021-01-04,Equity Hierarchical Risk Parity,WFC,0.012904
2021-01-04,Equity Hierarchical Risk Parity,WMT,0.058884
2021-01-04,Equity Hierarchical Risk Parity,XOM,0.012767
2021-02-01,Equity Hierarchical Risk Parity,ABBV,0.026545
2021-02-01,Equity Hierarchical Risk Parity,ABT,0.021203
2021-02-01,Equity Hierarchical Risk Parity,ADBE,0.013477
2021-02-01,Equity Hierarchical Risk Parity,AEP,0.018796
2021-02-01,Equity Hierarchical Risk Parity,AMD,0.014995
2021-02-01,Equity Hierarchical Risk Parity,AMGN,0.022562
2021-02-01,Equity Hierarchical Risk Parity,AMT,0.015023
2021-02-01,Equity Hierarchical Risk Parity,BA,0.004812
2021-02-01,Equity Hierarchical Risk Parity,CAT,0.013888
2021-02-01,Equity Hierarchical Risk Parity,CCI,0.015966
2021-02-01,Equity Hierarchical Risk Parity,CMCSA,0.02335
2021-02-01,Equity Hierarchical Risk Parity,COP,0.009397
2021-02-01,Equity Hierarchical Risk Parity,CVX,0.007079
2021-02-01,Equity Hierarchical Risk Parity,D,0.023326
2021-02-01,Equity Hierarchical Risk Parity,DD,0.019201
2021-02-01,Equity Hierarchical Risk Parity,DIS,0.017338
2021-02-01,Equity Hierarchical Risk Parity,DOW,0.016002
2021-02-01,Equity Hierarchical Risk Parity,DUK,0.014545
2021-02-01,Equity Hierarchical Risk Parity,EA,0.047381
2021-02-01,Equity Hierarchical Risk Parity,GE,0.015306
2021-02-01,Equity Hierarchical Risk Parity,GILD,0.042248
2021-02-01,Equity Hierarchical Risk Parity,GS,0.010874
2021-02-01,Equity Hierarchical Risk Parity,INTC,0.011218
2021-02-01,Equity Hierarchical Risk Parity,KO,0.02899
2021-02-01,Equity Hierarchical Risk Parity,MMM,0.026728
2021-02-01,Equity Hierarchical Risk Parity,MRK,0.032121
2021-02-01,Equity Hierarchical Risk Parity,MS,0.013861
2021-02-01,Equity Hierarchical Risk Parity,NEE,0.015342
2021-02-01,Equity Hierarchical Risk Parity,NEM,0.039837
2021-02-01,Equity Hierarchical Risk Parity,NKE,0.021078
2021-02-01,Equity Hierarchical Risk Parity,NUE,0.01125
2021-02-01,Equity Hierarchical Risk Parity,NVDA,0.009241
2021-02-01,Equity Hierarchical Risk Parity,O,0.017484
2021-02-01,Equity Hierarchical Risk Parity,OXY,0.003093
2021-02-01,Equity Hierarchical Risk Parity,PLD,0.025727
2021-02-01,Equity Hierarchical Risk Parity,PSA,0.030748
2021-02-01,Equity Hierarchical Risk Parity,QCOM,0.011974
2021-02-01,Equity Hierarchical Risk Parity,SBUX,0.015485
2021-02-01,Equity Hierarchical Risk Parity,SHW,0.029798
2021-02-01,Equity Hierarchical Risk Parity,SLB,0.004929
2021-02-01,Equity Hierarchical Risk Parity,SO,0.011743
2021-02-01,Equity Hierarchical Risk Parity,T,0.039038
2021-02-01,Equity Hierarchical Risk Parity,TMUS,0.03205
2021-02-01,Equity Hierarchical Risk Parity,TTWO,0.025696
2021-02-01,Equity Hierarchical Risk Parity,UPS,0.027369
2021-02-01,Equity Hierarchical Risk Parity,USB,0.006909
2021-02-01,Equity Hierarchical Risk Parity,V,0.017689
2021-02-01,Equity Hierarchical Risk Parity,WFC,0.006228
2021-02-01,Equity Hierarchical Risk Parity,WMT,0.061772
2021-02-01,Equity Hierarchical Risk Parity,XOM,0.009288
2021-03-01,Equity Hierarchical Risk Parity,ABBV,0.045239
2021-03-01,Equity Hierarchical Risk Parity,ABT,0.023639
2021-03-01,Equity Hierarchical Risk Parity,ADBE,0.012863
2021-03-01,Equity Hierarchical Risk Parity,AEP,0.019692
2021-03-01,Equity Hierarchical Risk Parity,AMD,0.014872
2021-03-01,Equity Hierarchical Risk Parity,AMGN,0.026265
2021-03-01,Equity Hierarchical Risk Parity,AMT,0.024789
2021-03-01,Equity Hierarchical Risk Parity,BA,0.003888
2021-03-01,Equity Hierarchical Risk Parity,CAT,0.01345
2021-03-01,Equity Hierarchical Risk Parity,CCI,0.016651
2021-03-01,Equity Hierarchical Risk Parity,CMCSA,0.022503
2021-03-01,Equity Hierarchical Risk Parity,COP,0.004713
2021-03-01,Equity Hierarchical Risk Parity,CVX,0.012254
2021-03-01,Equity Hierarchical Risk Parity,D,0.012601
2021-03-01,Equity Hierarchical Risk Parity,DD,0.010331
2021-03-01,Equity Hierarchical Risk Parity,DIS,0.01789
2021-03-01,Equity Hierarchical Risk Parity,DOW,0.007217
2021-03-01,Equity Hierarchical Risk Parity,DUK,0.013741
2021-03-01,Equity Hierarchical Risk Parity,EA,0.029693
2021-03-01,Equity Hierarchical Risk Parity,GE,0.00776
2021-03-01,Equity Hierarchical Risk Parity,GILD,0.042706
2021-03-01,Equity Hierarchical Risk Parity,GS,0.010479
2021-03-01,Equity Hierarchical Risk Parity,INTC,0.019371
2021-03-01,Equity Hierarchical Risk Parity,KO,0.040665
2021-03-01,Equity Hierarchical Risk Parity,MMM,0.02827
2021-03-01,Equity Hierarchical Risk Parity,MRK,0.033053
2021-03-01,Equity Hierarchical Risk Parity,MS,0.008906
2021-03-01,Equity Hierarchical Risk Parity,NEE,0.013881
2021-03-01,Equity Hierarchical Risk Parity,NEM,0.038467
2021-03-01,Equity Hierarchical Risk Parity,NKE,0.029801
2021-03-01,Equity Hierarchical Risk Parity,NUE,0.019247
2021-03-01,Equity Hierarchical Risk Parity,NVDA,0.009001
2021-03-01,Equity Hierarchical Risk Parity,O,0.018513
2021-03-01,Equity Hierarchical Risk Parity,OXY,0.003149
2021-03-01,Equity Hierarchical Risk Parity,PLD,0.01436
2021-03-01,Equity Hierarchical Risk Parity,PSA,0.033519
2021-03-01,Equity Hierarchical Risk Parity,QCOM,0.012891
2021-03-01,Equity Hierarchical Risk Parity,SBUX,0.013311
2021-03-01,Equity Hierarchical Risk Parity,SHW,0.034051
2021-03-01,Equity Hierarchical Risk Parity,SLB,0.00901
2021-03-01,Equity Hierarchical Risk Parity,SO,0.011122
2021-03-01,Equity Hierarchical Risk Parity,T,0.023694
2021-03-01,Equity Hierarchical Risk Parity,TMUS,0.022675
2021-03-01,Equity Hierarchical Risk Parity,TTWO,0.024982
2021-03-01,Equity Hierarchical Risk Parity,UPS,0.043895
2021-03-01,Equity Hierarchical Risk Parity,USB,0.013558
2021-03-01,Equity Hierarchical Risk Parity,V,0.015538
2021-03-01,Equity Hierarchical Risk Parity,WFC,0.007029
2021-03-01,Equity Hierarchical Risk Parity,WMT,0.055957
2021-03-01,Equity Hierarchical Risk Parity,XOM,0.008849
2021-04-01,Equity Hierarchical Risk Parity,ABBV,0.033636
2021-04-01,Equity Hierarchical Risk Parity,ABT,0.028029
2021-04-01,Equity Hierarchical Risk Parity,ADBE,0.014379
2021-04-01,Equity Hierarchical Risk Parity,AEP,0.029228
2021-04-01,Equity Hierarchical Risk Parity,AMD,0.01214
2021-04-01,Equity Hierarchical Risk Parity,AMGN,0.028634
2021-04-01,Equity Hierarchical Risk Parity,AMT,0.016507
2021-04-01,Equity Hierarchical Risk Parity,BA,0.004397
2021-04-01,Equity Hierarchical Risk Parity,CAT,0.024064
2021-04-01,Equity Hierarchical Risk Parity,CCI,0.018103
2021-04-01,Equity Hierarchical Risk Parity,CMCSA,0.018475
2021-04-01,Equity Hierarchical Risk Parity,COP,0.004128
2021-04-01,Equity Hierarchical Risk Parity,CVX,0.007093
2021-04-01,Equity Hierarchical Risk Parity,D,0.020374
2021-04-01,Equity Hierarchical Risk Parity,DD,0.00882
2021-04-01,Equity Hierarchical Risk Parity,DIS,0.018725
2021-04-01,Equity Hierarchical Risk Parity,DOW,0.010895
2021-04-01,Equity Hierarchical Risk Parity,DUK,0.019924
2021-04-01,Equity Hierarchical Risk Parity,EA,0.028887
2021-04-01,Equity Hierarchical Risk Parity,GE,0.006693
2021-04-01,Equity Hierarchical Risk Parity,GILD,0.036402
2021-04-01,Equity Hierarchical Risk Parity,GS,0.013346
2021-04-01,Equity Hierarchical Risk Parity,INTC,0.01293
2021-04-01,Equity Hierarchical Risk Parity,KO,0.029763
2021-04-01,Equity Hierarchical Risk Parity,MMM,0.022499
2021-04-01,Equity Hierarchical Risk Parity,MRK,0.042437
2021-04-01,Equity Hierarchical Risk Parity,MS,0.006689
2021-04-01,Equity Hierarchical Risk Parity,NEE,0.025762
2021-04-01,Equity Hierarchical Risk Parity,NEM,0.020422
2021-04-01,Equity Hierarchical Risk Parity,NKE,0.029269
2021-04-01,Equity Hierarchical Risk Parity,NUE,0.00884
2021-04-01,Equity Hierarchical Risk Parity,NVDA,0.008824
2021-04-01,Equity Hierarchical Risk Parity,O,0.011168
2021-04-01,Equity Hierarchical Risk Parity,OXY,0.002243
2021-04-01,Equity Hierarchical Risk Parity,PLD,0.028104
2021-04-01,Equity Hierarchical Risk Parity,PSA,0.051942
2021-04-01,Equity Hierarchical Risk Parity,QCOM,0.011143
2021-04-01,Equity Hierarchical Risk Parity,SBUX,0.025542
2021-04-01,Equity Hierarchical Risk Parity,SHW,0.027142
2021-04-01,Equity Hierarchical Risk Parity,SLB,0.005884
2021-04-01,Equity Hierarchical Risk Parity,SO,0.017441
2021-04-01,Equity Hierarchical Risk Parity,T,0.027464
2021-04-01,Equity Hierarchical Risk Parity,TMUS,0.033186
2021-04-01,Equity Hierarchical Risk Parity,TTWO,0.026977
2021-04-01,Equity Hierarchical Risk Parity,UPS,0.021537
2021-04-01,Equity Hierarchical Risk Parity,USB,0.004768
2021-04-01,Equity Hierarchical Risk Parity,V,0.016439
2021-04-01,Equity Hierarchical Risk Parity,WFC,0.0091
2021-04-01,Equity Hierarchical Risk Parity,WMT,0.056255
2021-04-01,Equity Hierarchical Risk Parity,XOM,0.013352
2021-05-03,Equity Hierarchical Risk Parity,ABBV,0.02843
2021-05-03,Equity Hierarchical Risk Parity,ABT,0.038025
2021-05-03,Equity Hierarchical Risk Parity,ADBE,0.012753
2021-05-03,Equity Hierarchical Risk Parity,AEP,0.043056
2021-05-03,Equity Hierarchical Risk Parity,AMD,0.009437
2021-05-03,Equity Hierarchical Risk Parity,AMGN,0.026436
2021-05-03,Equity Hierarchical Risk Parity,AMT,0.020313
2021-05-03,Equity Hierarchical Risk Parity,BA,0.004632
2021-05-03,Equity Hierarchical Risk Parity,CAT,0.006896
2021-05-03,Equity Hierarchical Risk Parity,CCI,0.038814
2021-05-03,Equity Hierarchical Risk Parity,CMCSA,0.028838
2021-05-03,Equity Hierarchical Risk Parity,COP,0.003087
2021-05-03,Equity Hierarchical Risk Parity,CVX,0.005472
2021-05-03,Equity Hierarchical Risk Parity,D,0.028745
2021-05-03,Equity Hierarchical Risk Parity,DD,0.007377
2021-05-03,Equity Hierarchical Risk Parity,DIS,0.016339
2021-05-03,Equity Hierarchical Risk Parity,DOW,0.004448
2021-05-03,Equity Hierarchical Risk Parity,DUK,0.035174
2021-05-03,Equity Hierarchical Risk Parity,EA,0.032056
2021-05-03,Equity Hierarchical Risk Parity,GE,0.00639
2021-05-03,Equity Hierarchical Risk Parity,GILD,0.030651
2021-05-03,Equity Hierarchical Risk Parity,GS,0.006477
2021-05-03,Equity Hierarchical Risk Parity,INTC,0.012289
2021-05-03,Equity Hierarchical Risk Parity,KO,0.024897
2021-05-03,Equity Hierarchical Risk Parity,MMM,0.026571
2021-05-03,Equity Hierarchical Risk Parity,MRK,0.040619
2021-05-03,Equity Hierarchical Risk Parity,MS,0.00596
2021-05-03,Equity Hierarchical Risk Parity,NEE,0.033997
2021-05-03,Equity Hierarchical Risk Parity,NEM,0.019212
2021-05-03,Equity Hierarchical Risk Parity,NKE,0.023895
2021-05-03,Equity Hierarchical Risk Parity,NUE,0.009346
2021-05-03,Equity Hierarchical Risk Parity,NVDA,0.007274
2021-05-03,Equity Hierarchical Risk Parity,O,0.014623
2021-05-03,Equity Hierarchical Risk Parity,OXY,0.002034
2021-05-03,Equity Hierarchical Risk Parity,PLD,0.019762
2021-05-03,Equity Hierarchical Risk Parity,PSA,0.037045
2021-05-03,Equity Hierarchical Risk Parity,QCOM,0.010191
2021-05-03,Equity Hierarchical Risk Parity,SBUX,0.016975
2021-05-03,Equity Hierarchical Risk Parity,SHW,0.034892
2021-05-03,Equity Hierarchical Risk Parity,SLB,0.004241
2021-05-03,Equity Hierarchical Risk Parity,SO,0.029314
2021-05-03,Equity Hierarchical Risk Parity,T,0.034165
2021-05-03,Equity Hierarchical Risk Parity,TMUS,0.023335
2021-05-03,Equity Hierarchical Risk Parity,TTWO,0.01776
2021-05-03,Equity Hierarchical Risk Parity,UPS,0.023857
2021-05-03,Equity Hierarchical Risk Parity,USB,0.007805
2021-05-03,Equity Hierarchical Risk Parity,V,0.02078
2021-05-03,Equity Hierarchical Risk Parity,WFC,0.004045
2021-05-03,Equity Hierarchical Risk Parity,WMT,0.053035
2021-05-03,Equity Hierarchical Risk Parity,XOM,0.008233
2021-06-01,Equity Hierarchical Risk Parity,ABBV,0.027029
2021-06-01,Equity Hierarchical Risk Parity,ABT,0.029192
2021-06-01,Equity Hierarchical Risk Parity,ADBE,0.011572
2021-06-01,Equity Hierarchical Risk Parity,AEP,0.024522
2021-06-01,Equity Hierarchical Risk Parity,AMD,0.008916
2021-06-01,Equity Hierarchical Risk Parity,AMGN,0.022487
2021-06-01,Equity Hierarchical Risk Parity,AMT,0.03106
2021-06-01,Equity Hierarchical Risk Parity,BA,0.004116
2021-06-01,Equity Hierarchical Risk Parity,CAT,0.01094
2021-06-01,Equity Hierarchical Risk Parity,CCI,0.027134
2021-06-01,Equity Hierarchical Risk Parity,CMCSA,0.034194
2021-06-01,Equity Hierarchical Risk Parity,COP,0.006005
2021-06-01,Equity Hierarchical Risk Parity,CVX,0.005703
2021-06-01,Equity Hierarchical Risk Parity,D,0.036296
2021-06-01,Equity Hierarchical Risk Parity,DD,0.015952
2021-06-01,Equity Hierarchical Risk Parity,DIS,0.016713
2021-06-01,Equity Hierarchical Risk Parity,DOW,0.015961
2021-06-01,Equity Hierarchical Risk Parity,DUK,0.041445
2021-06-01,Equity Hierarchical Risk Parity,EA,0.020298
2021-06-01,Equity Hierarchical Risk Parity,GE,0.00801
2021-06-01,Equity Hierarchical Risk Parity,GILD,0.039412
2021-06-01,Equity Hierarchical Risk Parity,GS,0.00743
2021-06-01,Equity Hierarchical Risk Parity,INTC,0.013026
2021-06-01,Equity Hierarchical Risk Parity,KO,0.027317
2021-06-01,Equity Hierarchical Risk Parity,MMM,0.024085
2021-06-01,Equity Hierarchical Risk Parity,MRK,0.05746
2021-06-01,Equity Hierarchical Risk Parity,MS,0.007226
2021-06-01,Equity Hierarchical Risk Parity,NEE,0.029475
2021-06-01,Equity Hierarchical Risk Parity,NEM,0.017506
2021-06-01,Equity Hierarchical Risk Parity,NKE,0.020171
2021-06-01,Equity Hierarchical Risk Parity,NUE,0.007243
2021-06-01,Equity Hierarchical Risk Parity,NVDA,0.006647
2021-06-01,Equity Hierarchical Risk Parity,O,0.017218
2021-06-01,Equity Hierarchical Risk Parity,OXY,0.001306
2021-06-01,Equity Hierarchical Risk Parity,PLD,0.021345
2021-06-01,Equity Hierarchical Risk Parity,PSA,0.038196
2021-06-01,Equity Hierarchical Risk Parity,QCOM,0.01079
2021-06-01,Equity Hierarchical Risk Parity,SBUX,0.019182
2021-06-01,Equity Hierarchical Risk Parity,SHW,0.025121
2021-06-01,Equity Hierarchical Risk Parity,SLB,0.003097
2021-06-01,Equity Hierarchical Risk Parity,SO,0.025221
2021-06-01,Equity Hierarchical Risk Parity,T,0.038244
2021-06-01,Equity Hierarchical Risk Parity,TMUS,0.025212
2021-06-01,Equity Hierarchical Risk Parity,TTWO,0.014264
2021-06-01,Equity Hierarchical Risk Parity,UPS,0.024923
2021-06-01,Equity Hierarchical Risk Parity,USB,0.005444
2021-06-01,Equity Hierarchical Risk Parity,V,0.022852
2021-06-01,Equity Hierarchical Risk Parity,WFC,0.004236
2021-06-01,Equity Hierarchical Risk Parity,WMT,0.044228
2021-06-01,Equity Hierarchical Risk Parity,XOM,0.004578
2021-07-01,Equity Hierarchical Risk Parity,ABBV,0.025041
2021-07-01,Equity Hierarchical Risk Parity,ABT,0.031008
2021-07-01,Equity Hierarchical Risk Parity,ADBE,0.01501
2021-07-01,Equity Hierarchical Risk Parity,AEP,0.029595
2021-07-01,Equity Hierarchical Risk Parity,AMD,0.005833
2021-07-01,Equity Hierarchical Risk Parity,AMGN,0.031129
2021-07-01,Equity Hierarchical Risk Parity,AMT,0.018834
2021-07-01,Equity Hierarchical Risk Parity,BA,0.007569
2021-07-01,Equity Hierarchical Risk Parity,CAT,0.010486
2021-07-01,Equity Hierarchical Risk Parity,CCI,0.03975
2021-07-01,Equity Hierarchical Risk Parity,CMCSA,0.019619
2021-07-01,Equity Hierarchical Risk Parity,COP,0.005574
2021-07-01,Equity Hierarchical Risk Parity,CVX,0.005358
2021-07-01,Equity Hierarchical Risk Parity,D,0.030798
2021-07-01,Equity Hierarchical Risk Parity,DD,0.008874
2021-07-01,Equity Hierarchical Risk Parity,DIS,0.013714
2021-07-01,Equity Hierarchical Risk Parity,DOW,0.015353
2021-07-01,Equity Hierarchical Risk Parity,DUK,0.028164
2021-07-01,Equity Hierarchical Risk Parity,EA,0.01547
2021-07-01,Equity Hierarchical Risk Parity,GE,0.007764
2021-07-01,Equity Hierarchical Risk Parity,GILD,0.042378
2021-07-01,Equity Hierarchical Risk Parity,GS,0.013628
2021-07-01,Equity Hierarchical Risk Parity,INTC,0.014573
2021-07-01,Equity Hierarchical Risk Parity,KO,0.025277
2021-07-01,Equity Hierarchical Risk Parity,MMM,0.031748
2021-07-01,Equity Hierarchical Risk Parity,MRK,0.036886
2021-07-01,Equity Hierarchical Risk Parity,MS,0.006925
2021-07-01,Equity Hierarchical Risk Parity,NEE,0.031714
2021-07-01,Equity Hierarchical Risk Parity,NEM,0.017049
2021-07-01,Equity Hierarchical Risk Parity,NKE,0.02853
2021-07-01,Equity Hierarchical Risk Parity,NUE,0.010244
2021-07-01,Equity Hierarchical Risk Parity,NVDA,0.005957
2021-07-01,Equity Hierarchical Risk Parity,O,0.016639
2021-07-01,Equity Hierarchical Risk Parity,OXY,0.001432
2021-07-01,Equity Hierarchical Risk Parity,PLD,0.018868
2021-07-01,Equity Hierarchical Risk Parity,PSA,0.036194
2021-07-01,Equity Hierarchical Risk Parity,QCOM,0.008539
2021-07-01,Equity Hierarchical Risk Parity,SBUX,0.015841
2021-07-01,Equity Hierarchical Risk Parity,SHW,0.037524
2021-07-01,Equity Hierarchical Risk Parity,SLB,0.00276
2021-07-01,Equity Hierarchical Risk Parity,SO,0.032608
2021-07-01,Equity Hierarchical Risk Parity,T,0.052446
2021-07-01,Equity Hierarchical Risk Parity,TMUS,0.026965
2021-07-01,Equity Hierarchical Risk Parity,TTWO,0.018775
2021-07-01,Equity Hierarchical Risk Parity,UPS,0.018514
2021-07-01,Equity Hierarchical Risk Parity,USB,0.005639
2021-07-01,Equity Hierarchical Risk Parity,V,0.01637
2021-07-01,Equity Hierarchical Risk Parity,WFC,0.009607
2021-07-01,Equity Hierarchical Risk Parity,WMT,0.047036
2021-07-01,Equity Hierarchical Risk Parity,XOM,0.004395
2021-08-02,Equity Hierarchical Risk Parity,ABBV,0.020369
2021-08-02,Equity Hierarchical Risk Parity,ABT,0.032124
2021-08-02,Equity Hierarchical Risk Parity,ADBE,0.014058
2021-08-02,Equity Hierarchical Risk Parity,AEP,0.027535
2021-08-02,Equity Hierarchical Risk Parity,AMD,0.004362
2021-08-02,Equity Hierarchical Risk Parity,AMGN,0.019405
2021-08-02,Equity Hierarchical Risk Parity,AMT,0.021736
2021-08-02,Equity Hierarchical Risk Parity,BA,0.004164
2021-08-02,Equity Hierarchical Risk Parity,CAT,0.009931
2021-08-02,Equity Hierarchical Risk Parity,CCI,0.023178
2021-08-02,Equity Hierarchical Risk Parity,CMCSA,0.017853
2021-08-02,Equity Hierarchical Risk Parity,COP,0.003323
2021-08-02,Equity Hierarchical Risk Parity,CVX,0.006277
2021-08-02,Equity Hierarchical Risk Parity,D,0.038016
2021-08-02,Equity Hierarchical Risk Parity,DD,0.008392
2021-08-02,Equity Hierarchical Risk Parity,DIS,0.019496
2021-08-02,Equity Hierarchical Risk Parity,DOW,0.015942
2021-08-02,Equity Hierarchical Risk Parity,DUK,0.024846
2021-08-02,Equity Hierarchical Risk Parity,EA,0.026051
2021-08-02,Equity Hierarchical Risk Parity,GE,0.005113
2021-08-02,Equity Hierarchical Risk Parity,GILD,0.023216
2021-08-02,Equity Hierarchical Risk Parity,GS,0.013474
2021-08-02,Equity Hierarchical Risk Parity,INTC,0.011471
2021-08-02,Equity Hierarchical Risk Parity,KO,0.04541
2021-08-02,Equity Hierarchical Risk Parity,MMM,0.061322
2021-08-02,Equity Hierarchical Risk Parity,MRK,0.030419
2021-08-02,Equity Hierarchical Risk Parity,MS,0.006646
2021-08-02,Equity Hierarchical Risk Parity,NEE,0.023411
2021-08-02,Equity Hierarchical Risk Parity,NEM,0.014531
2021-08-02,Equity Hierarchical Risk Parity,NKE,0.022507
2021-08-02,Equity Hierarchical Risk Parity,NUE,0.01384
2021-08-02,Equity Hierarchical Risk Parity,NVDA,0.004227
2021-08-02,Equity Hierarchical Risk Parity,O,0.018116
2021-08-02,Equity Hierarchical Risk Parity,OXY,0.004215
2021-08-02,Equity Hierarchical Risk Parity,PLD,0.038424
2021-08-02,Equity Hierarchical Risk Parity,PSA,0.030004
2021-08-02,Equity Hierarchical Risk Parity,QCOM,0.009452
2021-08-02,Equity Hierarchical Risk Parity,SBUX,0.019048
2021-08-02,Equity Hierarchical Risk Parity,SHW,0.029622
2021-08-02,Equity Hierarchical Risk Parity,SLB,0.00479
2021-08-02,Equity Hierarchical Risk Parity,SO,0.028246
2021-08-02,Equity Hierarchical Risk Parity,T,0.045677
2021-08-02,Equity Hierarchical Risk Parity,TMUS,0.032653
2021-08-02,Equity Hierarchical Risk Parity,TTWO,0.01439
2021-08-02,Equity Hierarchical Risk Parity,UPS,0.020194
2021-08-02,Equity Hierarchical Risk Parity,USB,0.005551
2021-08-02,Equity Hierarchical Risk Parity,V,0.025402
2021-08-02,Equity Hierarchical Risk Parity,WFC,0.009467
