date,Equity Equal Weight,Equity Min Variance,Equity Max Sharpe,Equity Risk Parity,Equity Hierarchical Risk Parity,Crypto Equal Weight,Crypto Min Variance,Crypto Max Sharpe,Crypto Risk Parity,Crypto Hierarchical Risk Parity,Combined Equal Weight,Combined Min Variance,Combined Max Sharpe,Combined Risk Parity,Combined Hierarchical Risk Parity
2020-11-25,,,,,,-0.05342953924272913,-0.04884982064578995,-0.04714479919703933,-0.052442924300811655,-0.05268687146103224,,,,,
2020-11-26,,,,,,-0.12392013507113164,-0.12051404533047094,-0.09880023324594589,-0.1241613968397406,-0.12256512971017833,,,,,
2020-11-27,,,,,,0.023913509429615957,0.021831296114333085,0.009618431825912068,0.02545129501770285,0.018738719435413224,,,,,
2020-11-28,,,,,,0.05253747523602772,0.0746140500544456,0.10718552297400442,0.05154248363978446,0.05157698345779713,,,,,
2020-11-29,,,,,,0.019677655309619617,-0.0007831735975446404,0.01782737468908158,0.018081461108470497,0.020115396777337816,,,,,
2020-11-30,,,,,,0.07097510416991822,0.08726231937704229,0.0506033918310913,0.07161158983715685,0.07438788489450858,,,,,
2020-12-01,,,,,,-0.06797176128702298,-0.048484748896233644,-0.058842334712702477,-0.06598656127540914,-0.06304681770767419,,,,,
2020-12-02,,,,,,0.02107460233857528,0.021387092988531545,0.018022551720094298,0.021334026532883996,0.022498988872158034,,,,,
2020-12-03,,,,,,0.015067967051520883,0.016910520299733,0.017050406121848497,0.015630809877864846,0.015171708981079906,,,,,
2020-12-04,,,,,,-0.08152350861517088,-0.04676573598268338,-0.06906336852302498,-0.07822791335217123,-0.07090119453255002,,,,,
2020-12-05,,,,,,0.044238282876390825,0.026410219549496572,0.04281027377197896,0.04232721095633669,0.04023673720989049,,,,,
2020-12-06,,,,,,0.00936906866071846,0.008778161989835815,0.010902411143138845,0.008709216840083345,0.005691523303398817,,,,,
2020-12-07,,,,,,-0.015699276533872188,-0.008993094851827518,-0.018168703298679083,-0.014573352504536018,-0.012817297591632826,,,,,
2020-12-08,,,,,,-0.07034257497418472,-0.05185455401949718,-0.06358447691978315,-0.06849097241476741,-0.06519554701572705,,,,,
2020-12-09,,,,,,0.03684153008369282,0.018824932611386493,0.039605194674745325,0.03411685023728729,0.02600094206122744,,,,,
2020-12-10,,,,,,-0.027883689824153537,-0.017268197188537913,-0.028295134106387426,-0.02656783104542877,-0.02402099596157077,,,,,
2020-12-11,,,,,,-0.02693740816192984,-0.011832639050738444,-0.022709141811773716,-0.02523710013851029,-0.021427464054532358,,,,,
2020-12-12,,,,,,0.02762033983663024,0.03808240663943312,0.03660761805312625,0.028959277387759948,0.03320128552263495,,,,,
2020-12-13,,,,,,0.04034339937304878,0.01910429117736092,0.04026458453120184,0.037941301492401484,0.0348097891047057,,,,,
2020-12-14,,,,,,-0.004087447267204858,0.0024422340909694366,0.001506157866074684,-0.003490404198078102,0.00019385019078450535,,,,,
2020-12-15,,,,,,-0.0036798828565478784,0.007759687114888903,-0.004093446219125928,-0.0019089619354533136,0.0023434681485836593,,,,,
2020-12-16,,,,,,0.10546735210971075,0.09016082095779279,0.10405708369069012,0.10265663878159059,0.09609473270701555,,,,,
2020-12-17,,,,,,0.009888917234906036,0.052406769300579796,0.027397434610339874,0.01373793293032501,0.019885020501316904,,,,,
2020-12-18,,,,,,0.015155018381917908,0.011961142129893682,0.011651257426585602,0.01528634630450526,0.017161978581682776,,,,,
2020-12-19,,,,,,0.013790445494300932,0.025410059452347356,0.013218919519236923,0.015540480455319758,0.020334091722498848,,,,,
2020-12-20,,,,,,-0.0055759793954341386,-0.012192618715115776,-0.021096627418928707,-0.005315817584745895,-0.001885768435825868,,,,,
2020-12-21,,,,,,-0.06155292567046387,-0.0351821519288722,-0.042653750309042046,-0.059730449652632044,-0.05809534002839536,,,,,
2020-12-22,,,,,,0.0029169318350360084,0.030614902938532907,0.02204565365748101,0.006321999174597725,0.016426840569610517,,,,,
2020-12-23,,,,,,-0.16479064545891137,-0.05288182753643526,-0.09502946793005233,-0.1542650117298468,-0.13068368968274824,,,,,
2020-12-24,,,,,,0.13088720446010557,0.04161100726406644,0.08845077765838569,0.1210994481852588,0.10057540511612281,,,,,
2020-12-25,,,,,,0.02590357313179433,0.03687808259156916,0.020049989103862655,0.02869518855499232,0.03803158830966805,,,,,
2020-12-26,,,,,,-0.0021636567802180593,0.052742791552231875,0.028887439050366708,0.002701162781169706,0.012365050138449999,,,,,
2020-12-27,,,,,,0.010300683386022625,0.00045174252770600366,0.0010820917805284738,0.010803235827562898,0.01232869426613883,,,,,
2020-12-28,,,,,,0.026982186027916952,0.028919008192688687,0.04668384187710768,0.027485562091674444,0.03588236085583883,,,,,
2020-12-29,,,,,,-0.021987362638587374,-0.0037780843742367173,0.011146117273750679,-0.021216938055527795,-0.014570256015566926,,,,,
2020-12-30,,,,,,-0.00791083225521614,0.03707620577411217,0.013745044561457573,-0.0036241278470607392,0.003749147370240214,,,,,
2020-12-31,,,,,,-0.010734631048652776,0.003555405936763913,-0.004747793839625692,-0.009923709389711639,-0.010438520426003173,,,,,
2021-01-01,,,,,,0.011329133285298942,0.01114061196744772,0.007382022719690213,0.009464849871080188,0.009961484827265193,,,,,
2021-01-02,,,,,,0.02072716260525204,0.07756102181147491,0.08410363710410335,0.02915858650541042,0.03573755749050677,,,,,
2021-01-03,,,,,,0.11625440576667895,0.03487436015904116,0.03777540372541802,0.11408036691263294,0.10893694944807757,,,,,
2021-01-04,-0.013701064199660195,0.0036588156131421605,-0.00534485497814216,-0.011906380403650312,-0.011872837917047354,0.04516079223322002,-0.009873695578330526,-0.01013214842619776,0.03681347635558343,0.03501641833215201,-0.0038907547941801576,0.0036547626775654644,-0.0030760986132830057,-0.005491788565001499,-0.007810306960555887
2021-01-05,0.012674408604811125,0.0011593791898741905,0.00582562814431541,0.008925686946570636,0.005888044247838597,0.04535021621589661,0.041204422013683704,0.07297113042008149,0.04323215343868783,0.041487728270995464,0.018120376539992045,0.0011588431538197043,0.048705614938076944,0.01295144775289186,0.007375577762201255
2021-01-06,0.013264430714510802,0.006041997056367771,-0.011822434024722338,0.010374409040824054,0.008188552933321191,0.17477270939392503,0.07908732608153095,0.10642556010683558,0.15349372363351427,0.13874452175928775,0.04018247716107984,0.0060377518633958575,0.0878999399829939,0.0290258372427417,0.017559269387798854
2021-01-07,0.009679796812702828,0.006354531410763191,0.021255259675630873,0.008791752795676106,0.008148819954965652,0.01246324314431502,0.05632583487794894,0.049845830431402754,0.01172349664121446,0.020852303038212186,0.010143704534638191,0.006355834211217376,0.0413283925150589,0.009462974368736415,0.0076612464988396745
2021-01-08,0.00286576936205043,-0.0023749182475106207,-0.00037931154219140485,0.002894565852766763,0.0039711379409949074,-0.007003682538939726,0.025335835617474968,0.03392458187248828,-0.004080717837483004,-0.00040632769344806855,0.0012208607118854044,-0.002372010441939884,0.015826723956514018,0.0017896142292342318,0.0025418720482329165
2021-01-09,,,,,,0.08814075491705675,0.011418740686116736,-0.0010734148425032722,0.08505380280657791,0.06693347036283144,,,,,
2021-01-10,,,,,,-0.026760593955873282,-0.03676985240259091,-0.051124184396076126,-0.024190230802776658,-0.019423845703312997,,,,,
2021-01-11,-8.806647741709266e-05,0.0003449882739577862,-0.003698850437890834,-0.0010632296529054861,-0.0012009361779134647,-0.1287050223078924,-0.08481690970186423,-0.07597664165924684,-0.12843552747793785,-0.12344110245827804,-0.02152422578249631,0.0003462060437986851,-0.0428371064513463,-0.016062611062301304,-0.00912952762277913
2021-01-12,0.003012843574414887,0.0013631706599371246,-0.017073147786413074,-0.00041221369185339687,-0.0026806595636528815,-0.01873015718865717,-0.040715203621803864,-0.03613434055389747,-0.02350187474963709,-0.025363673367553116,-0.0006109898860971225,0.0013647565190013041,-0.026117474094835006,-0.002651579657810575,-0.004211099740649146
2021-01-13,8.709165777319482e-05,-0.0017211266906010823,-0.0008916703205726569,0.0002507490864700654,-0.00018696472476879247,0.0823859488799264,0.09277268766718766,0.09906005969021527,0.08414526635050622,0.08477176286616804,0.013803567861465395,-0.0017191401197859926,0.06161713157198506,0.010015711499133037,0.005089170492939172
2021-01-14,0.003088648294878564,0.0038664389318733543,-0.01472126090150605,0.001839322685697844,9.18965279632475e-06,0.019721432969461637,0.04024576379148721,0.0434762193848047,0.024217636751583248,0.026528780774057088,0.005860779073975743,0.003867427172995543,0.02659493379947151,0.004153727003110323,0.0015018131568960117
2021-01-15,-0.010835450462099163,-0.005243326179181896,-0.004897705065729874,-0.007383942546265542,-0.004672366146327796,-0.03879468771114989,-0.05043638421180625,-0.05610462892590488,-0.03914509178548654,-0.0400025231801373,-0.01549532333694095,-0.005243733057390716,-0.04518922980866162,-0.011062810955832525,-0.006878501584820012
2021-01-16,,,,,,0.026781295053940557,-0.011117143604396324,0.003839928732003583,0.02296653907766415,0.02006648200706995,,,,,
2021-01-17,,,,,,0.002929735952032664,-0.009474910403728627,-0.0005335093545303151,0.0003174037587453596,-0.001171517638704784,,,,,
2021-01-18,,,,,,0.025718389419126575,0.02663543614074613,0.018219527960962583,0.026709839611874925,0.026057033892515416,,,,,
2021-01-19,0.00728379663203324,0.009700908822060707,0.009703002969623857,0.0070320878601563734,0.006464248816606165,0.009387901143479227,-0.015501595769295261,-0.013332701238161113,0.008305760270984801,0.009299153350775819,0.007634480717274239,0.009700640569399493,-0.009560873137245202,0.0072235550012613794,0.006243866153949139
2021-01-20,0.007972222095949907,0.01517294108444524,0.027521399110836814,0.010026746806827,0.011241690195783378,-0.00588969894780378,-0.012688487146836392,-0.01073741973378799,-0.006625865798310687,-0.006234123031790314,0.005661901921990959,0.015173579746714762,0.0011508875834024045,0.007974269562995415,0.010641027900543998
2021-01-21,-0.00735487307514049,-0.00932424359510152,-0.0013914679694987673,-0.006309919062418252,-0.005804843176923108,-0.12997330223040066,-0.1252709569944711,-0.13795698078734023,-0.13018035446257048,-0.13038339506564753,-0.027791277934350513,-0.009324091970107768,-0.08348077815545984,-0.02084103386589596,-0.012789644519434644
2021-01-22,-0.0028008371292316966,-0.00048597074235091605,-0.0055829495336403336,-0.002416350765872532,-0.001843243421257369,0.060561232008807364,0.06402348160663304,0.07739743963692583,0.06129885875300044,0.0625361929956882,0.007759507727108147,-0.00048513792074417823,0.042084904480419516,0.00491953511394926,0.0012685693538966184
2021-01-23,,,,,,-0.0021043045962372054,-0.019907358594255572,-0.026264533091469637,-0.0035169511555226685,-0.005381163002789801,,,,,
2021-01-24,,,,,,0.027888783873007285,0.011039273608322797,0.00987294711092112,0.028457871346552734,0.030444624107842575,,,,,
2021-01-25,0.0019324605381932259,0.0033266917923339937,0.0016197994107964358,0.0031329073280825714,0.004194322138854882,-0.022128620741430138,-0.0011088569604175177,-0.0015312575938074154,-0.020377713420141674,-0.019049903266832886,-0.0020777196750773343,0.0033280217560412856,0.0007085052350027815,0.000335309110204872,0.0023266134390613775
2021-01-26,-0.005039220682649927,-0.0018284206828630945,-0.008069634172747244,-0.0036894334375118043,-0.0023428297606507957,-0.002506439651979331,0.0043865907412064305,0.005836983308047973,-0.0018277298972143442,-0.00019655520387760653,-0.004617090510871493,-0.001829486087158346,-1.7039287681141052e-05,-0.003549835136349261,-0.002214932936578339
2021-01-27,-0.02581577840422142,-0.021629672812500552,-0.04037676550441943,-0.02534057515300488,-0.025060074050884954,-0.07433293275748029,-0.061967572019580044,-0.06855188180256658,-0.07327391917797613,-0.0713098053144784,-0.03390197079643124,-0.02163262156155398,-0.053968468757243426,-0.03091156563056062,-0.027625557575591205
2021-01-28,0.010643214962448225,0.0010505350680248984,0.020765438547133697,0.009460380873776137,0.00935831104537643,0.09385199353492835,0.09212206611151527,0.1000492866732095,0.0918854999859984,0.09142772289353854,0.024511344724528247,0.0010489979014107953,0.07429203566550519,0.01924981045631152,0.014065983954463403
2021-01-29,-0.01479378312667068,-0.010448078750599811,-0.006490551428717025,-0.012523080649369443,-0.012256407306533745,0.02826646477641599,0.03899621696699332,0.02326931932020067,0.028573791201817883,0.031313232801534946,-0.0076170751428229,-0.010446090193435674,0.012828733059149567,-0.00752202053769684,-0.009362654882258882
2021-01-30,,,,,,0.07294494996215131,-0.007297896242509813,0.0035116348217435122,0.0528366472390936,0.04628657990367851,,,,,
2021-01-31,,,,,,-0.016892319482285013,-0.02999758901298786,-0.03552728624429792,-0.020349866611785554,-0.02083092638221708,,,,,
2021-02-01,0.008517686014717273,0.0007190028885924638,0.003327405758732269,0.007717167893969549,0.006855219648181172,0.018638160220836718,0.018217018490511203,0.03700993215903493,0.020371389574155463,0.019636876042716696,0.010204431715737181,0.0007180362389634582,0.019947248769268,0.008653601197698688,0.00793257815051742
2021-02-02,0.017473889706152945,0.0063906750032480175,0.023517833919330745,0.015503948395730115,0.01442820032252366,0.04105192217355688,0.04774175378947185,0.07505907947080004,0.042087886113151986,0.038978492137737665,0.021403561784053605,0.006389678246182238,0.041622177612476816,0.018182652468922676,0.015642516934851212
2021-02-03,0.0019027846101926735,-0.002283287577127168,-0.012283171460544997,-0.001712234586028507,-0.004650724150219799,0.0470529366919517,0.049310752428410515,0.0669408475712134,0.04791129137935616,0.04413666159280301,0.009427809957152512,-0.0022734460898086594,0.024935431169263785,0.003959218162106998,-0.0012289854662699718
2021-02-04,0.009138734300265725,0.0023108905004358745,-0.006203931461423563,0.007252705839994476,0.006859041854917524,-0.017631563926056235,-0.020175794541753958,-0.022048042798057693,-0.020060382902406672,-0.02162093151702893,0.004677017929212065,0.0023115521198173406,-0.010794032437666898,0.004469871065153525,0.005202323262345939
2021-02-05,0.006317001689045663,0.014659164230443517,0.003254945790271876,0.007871732964480807,0.007972220363518747,0.08420520824667656,0.04999966730032278,0.06593718082414327,0.081091877920142,0.07708373379304487,0.01929836944865081,0.014656454499389517,0.027813755967591117,0.01638313600543753,0.013406015885948645
2021-02-06,,,,,,0.02224549467936311,0.01804178896466138,0.024769930549258964,0.01855484201398037,0.015864996033470743,,,,,
2021-02-07,,,,,,-0.0031776159818694086,-0.006209076015915646,-0.01255375210297514,-0.0042986198327178765,-0.005709981455571582,,,,,
2021-02-08,0.013036997474039065,0.003091162893666289,0.024951848118043175,0.009968268256156427,0.007230876880052784,0.08091486208561834,0.1661045235854236,0.13584862336201167,0.09107081303328826,0.1007625464096362,0.02434997490930227,0.0030893007823684757,0.10080958847654234,0.018482954115706354,0.011888029514654869
2021-02-09,-0.0027438667563593655,-0.0009070592367735125,-0.018725222083848574,-0.0027919702170351593,-0.002054900363574623,0.06552021148361525,0.0369599219713062,0.01051569038036507,0.06597776776070867,0.06803876274127034,0.008633479616969735,-0.000908780719551523,0.0024571096386608055,0.005353088848652423,0.0031408851016399343
2021-02-10,0.0014557026145883098,-0.00708678216438503,0.001681467680643089,7.80989939464988e-06,-0.0014683869775328525,0.04281518400419214,-0.017978034298095497,0.00720837975044977,0.03304656366427354,0.02260317880495769,0.008348949512855613,-0.007089365846954508,-0.00045996957267238387,0.0043653975424456145,8.862906816351496e-05
2021-02-11,-0.001030383556659906,-0.004876776036162145,0.0015941234368361053,-0.0012916579262724614,-0.0003606576750675363,0.07786914577868172,0.10190396803703998,0.04545330664180743,0.08226549702993129,0.09494347595010191,0.012119537999230363,-0.004877482947764822,0.04931037607022317,0.00816971305467659,0.004258028798253095
2021-02-12,0.004467629428637099,0.004269768096596424,0.0021214308339375255,0.003938493602827419,0.0032216008329243586,0.05428926109808539,-0.009660608519851366,0.007513928058392031,0.04314737141174615,0.03338211185276259,0.012771234706878482,0.004270493404928721,0.0199240000896795,0.009302170205829066,0.006250799635179136
2021-02-13,,,,,,0.09582165507240964,0.03599095129396056,-0.011700903963004496,0.0956843005107659,0.10650395642826575,,,,,
2021-02-14,,,,,,-0.029392275423807516,0.01078012231162884,0.011035107497184825,-0.024117298790158177,-0.01683322906315054,,,,,
2021-02-15,,,,,,-0.0442129748696292,-0.03454588404685582,-0.012553517137393805,-0.0441976581810639,-0.047586771572838873,,,,,
2021-02-16,0.0005560289992204572,-0.009095552117616432,-0.0038249049072242467,-0.0029477441770346495,-0.005008334995874205,-0.0022474451004349414,0.02316159043470717,0.015913148678410764,0.0011854929189323874,0.0034800608546760015,8.878331594455713e-05,-0.009091385453993609,0.012875689484602564,-0.002782527607429055,-0.004653193883332048
2021-02-17,0.002470031678470779,0.006792042718406371,-0.013354667363314586,0.002602214815462897,0.0030289473472860135,0.04211707838283616,0.05056968766715506,0.04872210075534063,0.044198554269345165,0.043145353926266464,0.00907787279586501,0.006793717574520041,0.021235740004070705,0.007280169888051762,0.005575005986578749
2021-02-18,-0.005919355778125219,-0.011166044719612918,-0.0007808222007314217,-0.004428567985417557,-0.0046710358997541,0.0029177062460999047,0.00035790380870033556,0.013668452443732798,0.0028204160987836137,0.001908703166513737,-0.004446512107421033,-0.01117144159861011,-0.003837235088530602,-0.0035003425459929384,-0.0046730054585305105
2021-02-19,0.0011058595895655542,-0.007271672997300712,-0.0012015536776237546,-0.0019346893023251942,-0.003770727411979533,0.04897981498578349,0.08269071242645293,0.051273627703061576,0.05297782745695097,0.058360141305748396,0.009084852155601876,-0.007270382641193428,0.04085598323196512,0.0041646915420865205,-0.0004665445205509896
2021-02-20,,,,,,-0.017299540561226037,-0.0075347255777245695,0.014589368640138555,-0.017537445818402896,-0.020932871611368545,,,,,
2021-02-21,,,,,,0.024297174916646205,0.02629838114352571,0.015508739374726736,0.024557701475962083,0.02736957100029735,,,,,
