date,Comm,Consumer,Energy,Financials,Healthcare,Industrials,Materials,RealEstate,Tech,Utilities
2020-03-09,-0.030774999999999997,-0.07302424450549451,-0.16457785714285714,-0.08021729166666668,0.01184069264069264,-0.047495833333333334,0.04985833333333334,0.130475,-0.025235846153846157,0.07395000000000002
2020-03-10,0.00235029761904762,-0.03547474358974358,-0.11167037015615962,0.08450433333333333,0.0382078947368421,-0.13128599999999999,0.009974374999999999,0.11030000000000002,-0.16510533333333335,-0.04041458333333332
2020-03-11,-0.018245333333333343,0.009413434343434345,0.06677712077294687,0.14196944444444443,0.15230833333333332,0.040947333333333336,0.18586875,0.3795,0.348295,0.10175
2020-03-12,-0.040029999999999996,-0.01170619047619048,-0.03810839285714286,0.05399999999999999,0.021833055555555557,0.06432857142857143,0.035672222222222216,0.28913,-0.04994833333333332,0.18502083333333333
2020-03-13,-0.08309000000000001,-0.027673444444444438,-0.10086947368421054,0.0018069523809523813,-0.135062,-0.14017666666666667,-0.20690666666666668,-0.05663749999999998,-0.10694571428571428,-0.11296089285714286
2020-03-16,0.081205,0.010176851851851848,0.17839162464985994,0.031551666666666665,0.12026562500000001,0.010906666666666665,-0.08532222222222223,0.068,0.2786597619047619,0.0710125
2020-03-17,-0.021997638888888893,-0.042394286231884064,-0.21834692156862748,0.06315809523809524,0.08227666666666668,-0.02673285714285715,-0.07860916666666667,-0.045665625,-0.04924748917748918,0.025867619047619046
2020-03-18,0.03664250000000001,0.1162069523809524,-0.187758,0.031675,0.06289666666666667,0.028443055555555548,0.1852666666666667,0.2576833333333333,0.19705133333333333,0.4753166666666666
2020-03-19,-0.003557499999999998,0.008327113997114003,-0.024927142857142856,-0.005170000000000008,0.19945625,0.018213809523809524,0.01995833333333334,0.025833333333333333,-0.1614247619047619,0.29231250000000003
2020-03-20,0.061424999999999993,0.005361416666666669,0.0738375,-0.15955416666666666,0.014212499999999996,0.082075,0.15315041666666668,0.2048888888888889,-0.028091666666666664,0.22068888888888885
2020-03-23,-0.08100833333333333,0.0674266590909091,-0.028050666666666668,0.027773333333333334,-0.07364679487179487,0.1253095238095238,0.06816666666666667,0.002024999999999999,0.23456666666666667,0.024
2020-03-24,0.12410045454545453,0.04601438091320444,-0.14130888888888887,-0.041662500000000005,0.05331455627705628,0.034311666666666664,0.06273357142857142,0.01573333333333334,0.317815,0.00014196428571428693
2020-03-25,0.09085571428571429,0.13238962637362633,0.15162333333333336,0.40857,0.2449647619047619,0.20921755555555555,0.41827999999999993,0.06246875,0.3879035416666667,0.23618333333333333
2020-03-26,0.19774066666666665,0.19647352380952382,0.014782222222222224,0.21084791666666666,0.09252619047619047,0.15665520833333335,0.09575,0.16062222222222222,0.230445,0.3078541666666667
2020-03-27,0.11148166666666666,0.188193,-0.059031999999999994,0.069257,0.0762560606060606,0.029068783068783067,0.11816333333333334,0.28977916666666664,0.28712655555555555,0.1647533333333333
2020-03-30,0.10031777777777777,0.06685974358974359,0.03555971428571429,-0.018077666666666676,0.10315333333333336,0.04240121212121212,0.222775,0.21836666666666668,0.18163833333333335,0.21004055555555554
2020-03-31,0.06570500000000001,0.09081956140350878,-0.083468,-0.08855933333333334,0.16817819047619048,0.10228171428571428,0.024370000000000003,0.2757604166666667,0.25078666666666666,0.19251607142857144
2020-04-01,0.19020555555555554,0.03936,0.13324249999999999,0.052333333333333336,0.07684523809523808,0.08279,0.187694,0.25233125,0.04263999999999999,0.0608375
2020-04-02,0.13368750000000001,-0.13830333333333333,-0.060313809523809526,0.05620666666666667,-0.10087916666666667,-0.09807333333333332,0.02377416666666666,-0.047955555555555585,-0.04462999999999999,-0.12147666666666665
2020-04-03,0.007093333333333336,-0.01743071428571429,0.21863776923076922,0.04750599999999999,0.13921166666666668,0.05099833333333333,0.1183111111111111,0.07301250000000001,-0.06861249999999999,-0.07506666666666666
2020-04-06,0.16211952380952382,0.06823697916666667,-0.03160738095238095,0.051965000000000004,0.22986944444444443,-0.12013654761904762,0.15256666666666666,0.24780000000000002,-0.21261666666666668,0.1493125
2020-04-07,0.110125,0.1464617922077922,0.07515404761904762,0.15466434343434343,0.2647636206896552,0.08875966666666665,-0.080035,0.3119666666666666,0.2827431818181818,0.3658104166666667
2020-04-08,0.07122234848484849,0.1522847878787879,0.21224857142857143,0.11251066666666668,0.07564403508771929,0.329542,0.426725,0.09664583333333333,0.083404,0.19173625
2020-04-09,0.21725083333333334,0.00029512500000000025,0.16195642857142858,0.04626883116883116,0.18881944444444443,0.1668054761904762,0.19437500000000002,0.52031875,0.23698971428571425,-0.02576666666666667
2020-04-13,-0.0132,0.19011285714285714,0.10930130952380952,0.24306866666666666,0.07265486111111112,0.09764369047619048,0.11638722222222223,0.35931071428571426,0.17362666666666665,0.498275
2020-04-14,-0.029987500000000004,-0.0635934055944056,0.03609735897435897,0.026898151515151514,-0.04608515151515151,0.024086313131313125,-0.0017207142857142866,-0.009116666666666648,0.07557769607843137,-0.03895178571428572
2020-04-15,0.17217619047619048,0.194732,-0.17915208333333335,0.16118024475524476,0.19230357142857143,0.18690205555555556,0.06503333333333333,0.551,0.5258787619047619,0.25773357142857145
2020-04-16,0.018478749999999995,0.017510909090909098,-0.15592141025641026,0.025897820512820524,0.016074047619047616,-0.07194666666666667,-0.04814603174603174,-0.08785,0.056019,-0.19820249999999998
2020-04-17,0.37300124999999995,0.21775833333333333,0.02867314935064934,0.04513905555555555,0.2773913032581453,0.0802841818181818,0.18815500000000002,0.04085,0.31726299999999996,0.07073958333333334
2020-04-20,0.15234666666666669,0.12518033333333334,-0.028041925925925925,0.09297290909090909,0.2228435216998192,0.07602121212121211,0.40581666666666666,0.3675083333333333,0.12009021428571429,0.25883839285714283
2020-04-21,0.07846750000000001,0.0432595238095238,-0.21048739130434785,0.09827309523809523,0.08289290780141843,0.06456083333333335,0.061129523809523814,0.09443333333333333,0.2832183333333333,0.06252133333333335
2020-04-22,0.09866166666666666,-0.0008462162162162189,-0.2585139047619048,-0.010426666666666673,0.12346857142857144,-0.005054666666666664,-0.13113333333333335,-0.011787500000000006,-0.25182,-0.20800999999999997
2020-04-23,0.14013023809523809,0.15207113725490198,0.061914000000000004,0.112755,0.34181153846153844,-0.03249166666666667,0.18478125,0.24274374999999998,0.38321357142857143,-0.028119551282051285
2020-04-24,0.015597916666666666,0.03919051082251083,0.14226099494949496,0.13886,0.22925625,0.133782,0.1037190476190476,0.16370555555555555,0.22239833333333334,0.1591375
2020-04-27,0.03363939393939394,0.017622333333333327,-0.122625,-0.047885416666666666,0.036010089285714295,0.04351176470588235,0.3204444444444444,0.14544375,0.16574193548387098,0.05053333333333334
2020-04-28,0.11626181818181817,0.17059133333333332,0.015192083333333328,0.20037157142857143,0.0964154761904762,0.05939541414141414,0.2183066666666667,0.11178000000000002,0.22699360173160174,0.14564444444444447
2020-04-29,0.05190585858585859,0.10928993006993007,-0.04227083333333333,0.31485,0.12586524615384614,0.07370128947368422,0.202562,0.041065,0.2339027777777778,0.24187222222222224
2020-04-30,0.14304603174603173,0.1118314249084249,0.08542423015873016,0.17133183333333332,0.11920074712643677,0.20432484656084657,0.3325057142857143,0.1468242424242424,0.25646142857142856,0.10120555555555556
2020-05-01,0.07833125,0.086659,0.10571311399711399,0.051895000000000004,0.12560207692307693,-0.07430307692307694,0.1415071428571429,0.16634583333333333,0.117621,0.20271416666666667
2020-05-04,-0.037142083333333326,0.14261533333333337,-0.09824807936507937,0.012166666666666671,0.26348347567030783,0.007247452380952378,0.16408611111111113,0.04426125,-0.07029023809523809,0.07487812499999998
2020-05-05,0.08419999999999998,0.11440136263736263,0.018905139860139857,-0.0020140000000000097,0.2329697435897436,0.09369238095238094,0.10633166666666667,0.21291666666666667,0.38199323529411766,0.131245
2020-05-06,0.19846928571428574,0.06742509523809523,0.19668595959595964,0.055744666666666665,0.0930396405228758,0.2199411111111111,0.26555072916666667,-0.010437500000000016,0.23795312500000002,0.14697749999999998
2020-05-07,-0.008533750000000005,0.10944936274509803,0.16730196428571428,0.11122833333333333,0.08350666666666667,-0.024055,0.07970678571428572,0.148925,0.20390791666666666,0.06255708333333335
2020-05-08,0.14354499999999998,0.17247666666666667,0.2863040476190476,0.066084,0.17565833333333333,0.06901666666666666,0.20673333333333332,0.30662,0.37513266666666667,0.05839333333333333
2020-05-11,0.2866033333333333,0.10228342857142858,0.14305583333333333,0.17791966666666667,0.08522638888888888,0.210190625,0.2628111111111111,0.10892500000000001,0.6034421428571428,0.053061363636363636
2020-05-12,0.14236714285714286,0.11870016071428573,0.039048666666666676,-0.07310466666666667,0.11279038647342995,0.09289499999999999,0.17015625,0.1712,0.144283,0.1455375
2020-05-13,0.09778766666666666,0.17990208333333335,0.056887333333333324,-0.16116076190476192,0.020663174603174603,0.014122727272727273,0.05899000000000001,0.09035555555555556,0.052271666666666675,0.1944236111111111
2020-05-14,-0.05286666666666667,0.12041366666666667,-0.0569761038961039,0.013115987012987013,0.06924842579642579,-0.11232022222222222,0.2750142857142857,-0.11929583333333332,0.2523902777777778,0.23432777777777777
2020-05-15,0.08671333333333334,0.1315661862745098,0.051693333333333334,0.1304435,0.108585,0.003623222222222211,0.19121000000000002,0.17180333333333334,0.12994085714285714,0.22151
2020-05-18,0.09522166666666666,0.11863851851851852,0.18683666666666668,0.06604380952380953,0.07947560606060607,-0.03378,0.23642708333333334,0.2362625,0.002787602339181278,0.201215
2020-05-19,0.04168416666666666,0.13051,0.1194911111111111,0.11283868253968254,0.06064533333333333,0.2190140606060606,0.10248499999999999,0.07658888888888889,0.14750571428571427,-0.010960416666666663
2020-05-20,0.050237,-0.02038661538461538,0.27396750000000003,0.0759587142857143,0.18568416666666668,0.09060083333333332,0.2617875,0.39058750000000003,0.046739166666666665,0.659375
2020-05-21,0.17250604761904761,0.045658382352941174,-0.0018259523809523836,0.3306958333333333,0.20028324175824175,0.18059999999999998,0.15363666666666667,0.12048,0.18910333333333335,0.01035
2020-05-22,0.05244,0.06722166666666667,0.05668666666666668,0.176508,0.17252416666666667,0.13869583333333335,0.15552333333333332,0.01615,0.032738333333333335,0.08582333333333333
2020-05-26,0.018749999999999992,0.09459888888888886,-0.024179333333333327,0.23898125,0.13922633333333334,-0.04566666666666667,0.13950666666666667,0.004091666666666667,0.06889533333333334,0.10040833333333335
2020-05-27,0.156225,0.16434864285714285,0.08812585714285714,0.2699919047619047,0.13692580952380953,0.18118020833333331,0.010655555555555555,0.20315,0.10148038095238096,0.1735
2020-05-28,0.163835,0.0886910606060606,0.22048700000000002,0.2559624285714286,-0.06889063492063492,0.2021581904761905,0.258775,0.9059,0.08661333333333333,0.0877
2020-05-29,0.054345333333333336,0.08850083333333333,-0.016825,0.009856500000000008,0.15984833333333331,0.15315315873015872,0.0445375,0.19265000000000002,0.162773,0.009040000000000003
2020-06-01,0.10540333333333333,0.08734990476190477,0.082255,0.018704,0.14702881944444446,-0.043983333333333346,0.17157333333333333,0.06793333333333333,-0.024658333333333338,0.0861375
2020-06-02,0.09374533333333332,0.052905555023923447,0.0309782196969697,0.23981599999999997,0.1432120634920635,0.08435166666666667,0.055040000000000006,0.356525,0.08438999999999999,0.06468750000000001
2020-06-03,0.24737777777777778,-0.12182633333333333,0.1754,0.12856282828282828,0.022647662337662345,0.28571166666666664,0.23477083333333332,0.1997875,0.1347875,0.09050833333333334
2020-06-04,-0.04811666666666667,0.08047238095238095,0.3089444444444444,0.18439571428571427,0.12407869047619047,0.21235855072463766,0.0980111111111111,0.24596666666666667,0.28530833333333333,0.0
2020-06-05,0.05439999999999999,0.07605,0.026548666666666654,0.218025,0.08868000000000001,0.19574599999999998,0.21008750000000004,0.40113333333333334,0.10375,-0.07622
2020-06-08,0.00753125,-0.016588888888888875,-0.011909520202020199,0.240454,0.0468,0.15272095238095235,0.11653333333333334,0.0323,0.094255,0.09545833333333333
2020-06-09,0.0584725,0.03974166666666666,0.2744566666666667,0.2963647619047619,0.12927458333333333,0.31014901960784313,0.34640000000000004,0.025449999999999997,0.157150625,0.2651
2020-06-10,-0.20013333333333333,0.17150085227272727,0.18687,-0.024984666666666655,0.002282500000000001,0.2314485,0.4144,0.0348,0.17069857142857142,0.745
2020-06-11,-0.09449,0.02786766013071896,0.33271166666666663,0.07885222222222224,0.06755625,0.0791025,0.5341,0.08996666666666668,0.12704321428571427,-0.0245
2020-06-12,0.0155,0.04295238095238095,-0.17528309523809524,0.05513000000000001,0.22838000000000003,0.007841929824561403,0.0099,0.236675,0.09580999999999999,-0.0245
2020-06-15,0.13248333333333334,-0.042791333333333334,-0.047663000000000025,-0.06425638095238097,0.08591666666666667,0.05083,0.12773333333333334,0.20702500000000001,0.059464583333333335,0.1276
2020-06-16,0.003285416666666664,-0.004567532467532465,-0.09132,-0.00024375000000000655,0.03199942857142858,-0.053348928571428575,0.2812,0.01225,0.19182083333333333,0.05805
2020-06-17,-7.777777777777662e-05,0.09256666666666667,0.188365625,-0.008031250000000004,-0.005079166666666662,0.30377541666666663,0.0,0.100775,0.15254375,-0.19805
2020-06-18,0.15208833333333333,0.23210266666666665,0.0125875,-0.0101675,-0.080525,0.010291666666666668,-0.009,0.086075,0.1554625,0.0103
2020-06-19,0.08547249999999999,0.02262961904761905,0.021278333333333337,-0.010845000000000004,0.22767500000000002,-0.004623333333333331,0.020233333333333336,0.13203333333333334,-0.090575,0.31915
2020-06-22,-0.01250833333333333,-0.04950488888888889,0.010334126984126982,0.03436666666666666,0.21125416666666666,0.1035875,0.00065,0.13203333333333334,0.014416666666666668,0.023200000000000002
2020-06-23,0.0353,0.03915283333333334,0.19442916666666665,-0.06713333333333334,0.21230833333333332,0.07941666666666668,0.11991666666666666,0.13203333333333334,0.15119904761904765,0.058644444444444443
2020-06-24,0.24551111111111112,0.173926,-0.038993749999999994,0.1156625,0.136378125,0.121692,0.003016666666666667,0.01915,0.05390416666666667,0.0042
2020-06-25,0.004181313131313137,0.01821316666666667,-0.04547357142857143,-0.048858888888888896,0.10802499999999998,-0.027963333333333333,0.0,-0.0045,-0.12979166666666667,0.0181
2020-06-26,0.05418,0.08823206666666669,-0.04717285714285714,0.07111385714285715,0.05709999999999999,-0.00446764705882353,0.0142,-0.0045,-0.2862,-0.10815
2020-06-29,0.17455,0.04994921568627451,0.04151666666666667,0.03227023809523809,0.004238333333333337,0.28924814814814814,0.3442,0.2723,0.0988,0.1216
2020-06-30,0.07023397435897435,0.02898353846153846,0.016183333333333334,0.10481833333333335,0.09566291666666667,0.1244892857142857,0.1903,0.009,0.04998333333333333,0.009
2020-07-01,0.025380952380952383,0.125488,0.03236583333333333,0.07400309523809523,0.05148333333333333,0.06835583333333332,0.024533333333333334,0.45375,0.20656750000000001,0.18005
2020-07-02,0.1746125,0.06392512987012988,0.20881249999999998,-0.12769166666666668,0.14889583333333334,0.12109305555555555,0.24575,0.0245,0.25725,0.0564625
2020-07-06,0.03021666666666667,0.14624600000000001,-0.005678484848484849,0.11645166666666666,0.08871388888888888,0.07515729166666667,0.0077,0.09355000000000001,0.32472500000000004,0.5927
2020-07-07,0.14213,0.03432042857142857,0.06979761904761905,0.144685,0.09168771428571429,-0.010819999999999996,-0.12064166666666669,0.02815000000000001,0.12237754329004329,0.02316606280193237
2020-07-08,0.11069166666666666,0.12905977272727273,-0.08690952380952381,-0.21372500000000003,0.13603125,-0.06412142857142858,-0.3612,0.4796,0.011000000000000001,-0.1796
2020-07-09,0.04640624999999999,0.06966416666666667,0.1974,0.17889166666666667,0.16208035714285712,0.011614999999999999,0.0155,-0.3071,-0.02116666666666667,0.008575000000000001
2020-07-10,0.0859625,0.053572857142857144,0.1098125,0.1403215277777778,0.1253888888888889,-0.06960000000000001,0.0077,0.0,0.10182698412698411,0.18843333333333334
2020-07-13,0.05596666666666667,-0.0005642857142857171,0.12142666666666665,0.1350711111111111,0.02289,0.11968571428571428,-0.0142,0.0348,0.10111111111111111,0.2643
2020-07-14,0.0413888888888889,0.01287847619047619,0.07028333333333334,0.021814666666666663,0.080375,0.09672499999999999,0.0,0.2789,0.24374375,0.07964166666666667
2020-07-15,0.28739642857142855,0.08065380952380953,0.23585,0.09402272569444445,0.23784,0.0969395,0.0,0.0,0.071795,0.0168
2020-07-16,0.13748333333333332,0.10381590476190476,-0.1624833333333333,0.21002478260869567,0.23228333333333334,0.10982,0.0,0.04481666666666667,0.08904583333333334,0.21056666666666668
2020-07-17,0.06002916666666666,0.1577229365079365,-0.014741666666666674,-0.09886363636363638,0.1971275,0.0198125,0.0258,0.04481666666666667,0.05858166666666667,0.025500000000000002
2020-07-20,-0.53915,0.04688222222222223,-0.10470833333333332,0.0029647619047619006,0.08885833333333332,0.1199625,0.19675,0.04481666666666667,-0.039119999999999995,0.16653333333333334
2020-07-21,-0.14756111111111112,0.07345279220779222,0.13748500000000002,0.22445555555555555,0.050083333333333334,0.29918181818181816,0.0103,0.030299999999999997,0.10013858974358975,-0.1446111111111111
2020-07-22,0.19025999999999998,0.1997111801242236,0.17040129426129427,0.15245833333333333,0.16855416666666667,-0.16957857142857144,0.0103,0.12734,0.16562416666666668,0.021325
2020-07-23,-0.02869583333333333,0.097928,0.19762,0.02490208333333333,0.2551333333333333,-0.1173351851851852,0.2787,0.01355,0.19572222222222221,0.021325
2020-07-24,0.0237,0.047409935897435904,0.046,0.024530000000000003,-0.06013,0.082875,-0.025195833333333334,0.00485,0.21445555555555554,0.2539
2020-07-27,0.10553125000000001,-0.011718833333333331,0.16567788461538463,0.0875625,0.15059,-0.035556250000000005,-0.051383333333333336,0.0,-0.06764507936507937,0.34580000000000005
2020-07-28,0.077675,0.023583333333333335,-0.12913333333333332,0.07168541666666667,0.08931785714285714,0.1360875,-0.010447500000000002,-0.05590000000000001,0.06565,-0.025925000000000017
2020-07-29,0.15321,0.05366504761904761,0.0207,0.04593071428571429,0.07098958333333333,0.07669453947368421,0.341775,-0.05590000000000001,0.04826845238095238,0.25
2020-07-30,0.06004999999999999,0.06953083333333335,0.0232125,-0.11168928571428571,0.088812,0.09434791666666667,0.06526666666666667,0.09859,0.24085832509881422,0.08656666666666667
2020-07-31,0.08653999999999999,0.11175466666666667,0.011332222222222226,0.08837111111111111,0.012809375,0.047651599511599516,0.03723,0.09356249999999999,0.00023042929292929094,0.12443333333333334
2020-08-03,0.11196666666666667,0.07069228571428572,-0.10053428571428571,0.21682500000000002,0.0034501424501424487,-0.07347466666666666,0.3538,0.0216,0.48729999999999996,0.03648333333333333
2020-08-04,0.06175200000000001,0.08264203921568627,0.1186245,0.09358333333333334,0.10216285714285714,-0.03910951515151516,0.5388999999999999,-0.08185,0.105535,0.13493333333333332
2020-08-05,0.17570358974358974,0.16851060606060606,0.10855833333333334,0.03193166666666667,-0.009150000000000004,-0.03857407407407407,0.07315,-0.2226,0.30093333333333333,0.28531666666666666
2020-08-06,0.14981875,0.06554035294117647,-0.0737138888888889,0.10983666666666668,0.12943333333333334,0.005179999999999999,0.02001666666666667,0.17205,0.09652499999999997,0.0084
2020-08-07,0.16084285714285715,0.023632666666666663,0.12457499999999999,0.13661666666666666,0.21148666666666668,0.14672222222222223,0.12756666666666666,0.0045,0.10184166666666666,0.10927499999999998
2020-08-10,0.03469820512820513,0.1513625,0.08632000000000001,-0.05986666666666667,0.051621428571428575,0.01723333333333333,0.12756666666666666,0.19568750000000001,0.192325,0.0
2020-08-11,0.19472,0.046176666666666664,0.15340555555555557,0.14541666666666667,0.018338888888888887,0.09923111111111112,0.13975555555555555,0.0077,0.10753541666666666,-0.03613888888888889
2020-08-12,0.1605,0.03845770833333334,0.13886607142857144,-0.007326071428571425,0.2832777777777778,0.012244444444444448,-0.000325,0.0181,0.21942166666666665,0.01935
